step,seq2seq,pilotnet,steer
2054,69.52934265,0.915992141,306.7113037
2055,42.45088959,6.179866314,518.0031128
2056,63.608181,1.037851214,489.6343079
2057,25.07270241,51.6128273,592.9754028
2058,16.15065002,3.301300049,325.7070923
2059,27.62260056,8.147881508,332.0710449
2060,18.9858284,14.69320488,462.6371155
2061,8.879003525,6.088598251,494.2292175
2062,27.20245552,2.409120321,280.1446228
2063,26.5363121,0.549094021,524.5430908
2064,12.79293633,8.895814896,375.755249
2065,16.32795334,2.091975689,348.3995361
2066,40.79755783,3.399367809,382.2013855
2067,69.26952362,2.377988338,404.5762024
2068,17.60993195,1.040035009,270.0565491
2069,45.58324432,6.677621365,498.8384399
2070,97.62002563,6.035157681,375.3667297
2071,45.41604233,25.65483093,635.732666
2072,26.14110184,3.863986969,464.1896057
2073,28.55102921,6.564164162,523.7885742
2074,22.18467903,2.544522762,776.8439331
2075,6.469171524,1.093100905,674.9019775
2076,39.88718414,1.881360054,635.725769
2077,43.51261902,3.886059284,311.6792603
2078,39.83072662,9.325760841,399.2067566
2079,28.3848114,5.16269207,494.9657288
2080,14.10790634,30.8037796,469.8777466
2081,23.31043243,12.89387417,320.5639648
2082,34.80695343,6.370232582,629.8151855
2083,17.80833817,2.645859241,324.1412048
2084,17.07888794,1.588891864,515.3193359
2085,36.07852936,1.693543911,563.2731934
2086,95.73686218,4.642710209,574.1588745
2087,8.556853294,1.239647746,473.5072937
2088,46.94734955,7.44158411,516.2687988
2089,52.86567307,1.152638555,495.1529236
2090,4.756659508,9.965652466,232.9474182
2091,21.93185806,3.405654192,511.0523682
2092,74.83810425,23.51799583,420.2541504
2093,17.18810463,4.811424255,409.5656738
2094,7.967435837,1.589439511,787.9631348
2095,25.22040176,2.487474918,421.1502075
2096,46.04178619,14.04419994,336.8140564
2097,6.106855392,0.9931705,561.5619507
2098,45.29047775,24.34414101,487.6082764
2099,38.66000366,5.87074852,583.3363037
2100,61.17197418,2.881481409,755.362915
2101,133.62323,7.221603394,415.5084839
2102,32.80071259,2.538114786,468.5171509
2103,19.21948051,2.937089205,495.7505493
2104,9.039374352,0.914096355,584.8682861
2105,14.28452682,1.157271624,553.5655518
2106,32.73318863,2.175348759,643.272644
2107,41.30775833,0.814445674,441.0871277
2108,67.74865723,1.809964061,448.5723877
2109,35.30211639,42.23704147,226.7640686
2110,12.12817955,1.029677272,290.2522278
2111,38.69165421,1.412225962,297.9674072
2112,39.06062698,0.949595511,554.1739502
2113,30.33490753,12.51688194,490.1043701
2114,79.9749527,0.462647617,561.4763184
2115,25.44478607,2.22827363,528.701355
2116,14.44031811,3.209117413,334.7822266
2117,3.897088528,8.222369194,340.7101135
2118,12.87268448,6.846693993,430.6400146
2119,18.04374886,11.25042057,505.8575439
2120,7.375415325,8.112751961,609.9119263
2121,14.68075466,4.136613846,491.1157532
2122,42.45969009,69.33802032,510.2012024
2123,40.13296509,4.756638527,485.4485779
2124,45.09134674,3.702339649,532.1271362
2125,47.97399902,3.85608983,442.4111023
2126,22.66754341,70.52144623,601.1642456
2127,34.18714142,1.069290757,454.4667664
2128,41.18012238,5.841598511,473.6087036
2129,2.29466629,5.035996914,333.2138977
2130,7.335904121,10.48970222,494.8125
2131,51.37767792,10.94137669,589.7026978
2132,16.62150192,0.795356393,456.0518188
2133,21.57548141,15.27640152,688.6485596
2134,24.4484272,45.35328674,454.52771
2135,4.332627773,4.613764763,396.6565247
2136,38.87708664,0.422842443,375.1393433
2137,41.58413696,3.05103755,495.342926
2138,29.39123154,3.078346968,475.3413086
2139,29.24577522,2.874521255,558.4416504
2140,1.558052301,35.76969147,338.7872925
2141,23.22335434,21.44033813,451.6713562
2142,66.07376099,1.465607524,459.0311279
2143,24.34183121,9.320685387,269.0236816
2144,45.81837845,33.12891006,465.1263733
2145,11.33341312,2.551389217,568.5198975
2146,11.25134277,4.267858982,506.6519775
2147,9.571193695,1.505978227,556.4007568
2148,16.56291962,1.13850975,604.6256714
2149,55.76802826,0.836985648,646.621582
2150,32.22051239,2.950854063,591.7802734
2151,3.741859913,0.290179133,284.5543823
2152,18.01493835,17.24515533,280.6549683
2153,57.56624603,5.89560318,403.439209
2154,38.22645187,3.850190401,449.3982239
2155,42.3526001,7.100475311,397.4916077
2156,15.64023209,26.62609291,293.1204224
2157,51.25200653,1.048807502,484.4033508
2158,100.9072113,8.073777199,404.7658691
2159,68.15117645,3.973234892,305.9056396
2160,0.988543272,9.110044479,664.8469849
2161,33.75440598,6.957625866,384.1734009
2162,10.77387333,0.866600573,336.1427307
2163,25.48914719,6.096153259,489.7062683
2164,92.14887238,6.195174217,416.2971191
2165,17.76275253,9.513171196,332.9471741
2166,9.294913292,0.445321351,563.8185425
2167,41.53378296,1.466158271,271.1945496
2168,52.73528671,5.337635994,439.8716736
2169,39.18118286,11.47800064,637.0621338
2170,44.26839447,7.672138214,550.8833618
2171,29.47410965,0.867386699,548.8875122
2172,18.85459709,2.987356663,555.8904419
2173,30.47092438,1.306539297,474.6714172
2174,8.982691765,6.861789227,500.3305969
2175,21.44217682,7.201263428,450.7485046
2176,37.41082764,2.536779881,482.7721863
2177,75.49788666,9.876553535,340.8034668
2178,6.045078278,15.22979259,353.3950195
2179,11.36433983,5.968045712,534.7401733
2180,40.36763,1.277921677,378.70047
2181,24.86798477,1.883174419,486.7651672
2182,5.1077528,23.59305954,433.0580444
2183,17.80111504,4.28598547,587.8442383
2184,25.15377617,4.458554745,461.7240295
2185,17.01132965,1.114074826,406.2549744
2186,36.59711838,12.57223892,295.6543274
2187,36.37650299,4.918190002,399.5050964
2188,15.11334705,2.505014896,565.3632813
2189,33.77285767,3.398033857,478.8072205
2190,11.70359135,1.187196136,371.3656921
2191,17.43528938,1.982729673,366.5827026
2192,28.97803307,8.618629456,464.4509583
2193,12.01499271,5.031270981,490.0621643
2194,11.65035057,2.48277092,461.5411072
2195,76.77452087,39.12825012,514.9911499
2196,33.87690735,46.48733139,473.6448059
2197,24.61133957,0.416318983,525.5923462
2198,54.7152977,5.002745628,549.8973389
2199,11.7284832,4.229184628,285.1175537
2200,21.1396904,4.146369934,331.4425964
2201,6.338310242,6.037911415,454.5935669
2202,45.60771942,3.294275761,370.5822144
2203,23.37679291,2.069601297,388.6783752
2204,57.84332657,6.936126232,602.5747681
2205,50.79869461,20.59668922,352.0387268
2206,58.26845169,8.320871353,385.7575378
2207,35.9898262,1.901918173,243.176239
2208,84.62231445,33.03715134,311.9821777
2209,37.93964005,1.755533695,500.5025024
2210,18.99193001,6.016563416,293.4660339
2211,23.02884483,0.712775588,247.5960388
2212,20.34114265,1.559422612,555.5467529
2213,25.55823326,0.994905233,452.0195313
2214,33.18254089,56.41733551,443.9648132
2215,47.30406952,2.787524223,530.9907837
2216,22.01981926,1.350544333,502.7979126
2217,31.55682373,18.68806458,475.7774353
2218,39.98991394,0.500581563,529.8762817
2219,2.351262569,19.3430748,343.3583984
2220,19.60610771,5.869394302,452.6422424
2221,24.31681824,4.213458538,487.0838928
2222,75.19620514,0.33648634,285.3707581
2223,24.05172348,8.731784821,549.2659912
2224,34.67542267,3.556922436,358.3132935
2225,22.89364815,10.46196938,456.4170227
2226,25.92978287,0.533147275,478.2106018
2227,30.10471725,51.58367157,489.9364319
2228,24.04022217,1.63962698,608.5180664
2229,8.436027527,7.910051346,419.9992676
2230,69.36431885,6.325496197,545.9009399
2231,82.87796021,9.484885216,362.3036194
2232,14.29893398,1.313369513,529.529541
2233,14.66068554,2.069855213,390.3600159
2234,7.229381561,2.442252159,624.6564331
2235,23.71630669,1.952097893,290.5202942
2236,45.80010986,4.168424129,482.8007202
2237,35.97538757,48.51458359,479.0214233
2238,22.21157074,25.51438522,481.7849426
2239,3.356762409,2.294336081,358.869751
2240,28.41491318,5.962630272,429.6792908
2241,10.78433228,1.621480584,331.0175171
2242,60.93632889,0.813877642,416.0313416
2243,15.51148033,25.32216835,247.990097
2244,52.74281311,37.51057816,641.5299072
2245,25.30330276,0.559786797,405.8699036
2246,11.82267189,46.49679184,224.8227997
2247,19.66026688,46.52485275,41.93566513
2248,14.18108368,4.094772816,66.89824677
2249,10.46369076,1.221839309,223.112854
2250,8.235995293,8.089441299,167.5799866
2251,49.70500565,1.279703975,50.86661148
2252,14.8858099,0.680194616,56.45724106
2253,12.62964821,1.719803572,151.6726074
2254,11.73125744,2.863645554,133.2537994
2255,21.31085014,0.39064008,243.6131439
2256,40.78404617,24.14247513,98.69507599
2257,47.97582626,14.71653461,102.5676193
2258,54.90304565,9.950167656,44.7509613
2259,21.36182404,5.039936543,111.3944244
2260,111.1196365,0.845348597,53.85715866
2261,37.91792297,12.94746494,39.70346069
2262,12.44144154,13.82623768,28.78378296
2263,15.81002235,0.489515722,53.42031479
2264,16.69206429,12.70722294,18.62626266
2265,158.607254,14.6290617,55.54663849
2266,29.31212234,6.511435509,44.92488098
2267,23.51004028,2.863956451,81.40007019
2268,33.74547577,0.881449819,122.4362106
2269,68.00539398,67.70223999,164.756134
2270,11.76662636,19.39966965,138.4594116
2271,38.93405914,9.63339138,77.20430756
2272,9.701256752,0.638301492,69.78443146
2273,20.42533684,5.043579578,86.32794952
2274,17.79356384,73.06052399,157.9576721
2275,44.8084259,23.20257378,77.67038727
2276,61.30310822,2.856126785,30.80406761
2277,28.13014793,46.33354568,130.3493805
2278,7.950223923,1.723080277,105.2935791
2279,22.27925301,0.764567137,119.7338333
2280,35.66926193,69.83520508,39.25093079
2281,23.96750259,4.078494072,81.17233276
2282,20.56337166,2.514996767,77.89543152
2283,3.539258242,6.072088718,109.9771881
2284,35.25619888,7.743333817,122.0947266
2285,44.55258942,2.363197327,60.56891251
2286,42.27854156,14.36487961,83.98181152
2287,54.26939774,3.889639139,84.23320007
2288,13.4744215,8.679053307,67.55440521
2289,10.15323162,13.05833149,6.213592529
2290,12.92492485,25.2835083,42.68056107
2291,37.37604523,4.361504078,30.69343948
2292,14.27424622,2.965100288,226.3262482
2293,26.70062256,4.371142864,261.3723145
2294,106.9300842,3.279612303,179.9567108
2295,24.57979393,1.957523227,166.661026
2296,10.7324667,5.539536476,337.2096252
2297,25.81628036,8.853359222,27.35124207
2298,83.01018524,6.837818623,50.99380875
2299,59.02524185,13.08180141,10.76025105
2300,7.936222076,4.136446476,84.25731659
2301,30.19781494,11.17376995,72.59137726
2302,11.81276608,1.391939044,8.161019325
2303,11.80481339,7.767549515,45.72434998
2304,50.7447052,15.51772785,66.33382416
2305,48.97422791,7.215211868,65.37597656
2306,13.14049149,2.802677393,36.23551559
2307,18.97760201,73.49189758,9.636543274
2308,13.24794388,4.630275726,50.05590057
2309,20.25237083,4.094462395,115.4773712
2310,8.192314148,1.676469445,89.44503784
2311,31.54812622,1.611554861,84.4828186
2312,18.17825699,5.663617611,31.0679512
2313,14.98465252,5.454003334,71.37422943
2314,85.64669037,3.967682362,207.9312134
2315,45.27661514,34.6499939,255.119873
2316,19.07525253,40.53331757,225.83255
2317,4.456113815,23.74806786,139.0695343
2318,67.71672058,8.3764534,69.20495605
2319,130.8750153,2.852760077,6.521492004
2320,24.09082413,1.001129031,50.43894958
2321,18.25759125,1.346523046,24.63766861
2322,3.008190155,2.30182004,12.07674599
2323,35.79088593,4.562461853,9.433700562
2324,69.04866791,6.030985355,19.36055565
2325,50.73261642,1.674417973,7.270869255
2326,13.60672188,5.690207958,10.91144943
2327,36.46818161,3.214785337,43.657341
2328,19.16070175,1.717143655,20.49713326
2329,16.80376434,3.956507683,8.549049377
2330,11.03475761,1.849048138,51.70280457
2331,28.74860001,3.598706245,83.46929932
2332,17.65485382,1.015841246,3.827959061
2333,11.55465221,0.425803423,8.020360947
2334,49.68831635,1.188560486,7.178643703
2335,12.49446678,5.002529621,16.55270767
2336,14.72242641,0.554774463,7.430300236
2337,24.4688549,1.457947016,30.80717278
2338,65.8165741,29.61594009,26.79419136
2339,70.3160553,26.77983475,44.70023727
2340,72.93178558,38.48047638,10.80673504
2341,12.15098476,1.79885757,7.841961861
2342,4.756337166,0.452761143,30.34653091
2343,69.58457947,27.28788567,8.426613808
2344,4.235906601,0.698374391,13.2899437
2345,32.29057312,3.883634567,9.606730461
2346,59.68151093,3.214775562,14.82343102
2347,4.861844063,8.760489464,63.94651031
2348,3.06873703,1.244684458,20.88084412
2349,73.63448334,5.084356308,62.54470444
2350,35.05038452,5.160419464,12.06264687
2351,49.55281067,5.959274769,10.39097595
2352,23.84125137,1.515715837,17.1613636
2353,32.55852127,4.362628937,14.51952076
2354,23.27597046,2.004953861,14.37163353
2355,17.9061451,1.337331295,12.35187244
2356,7.878181934,47.69850159,25.75418282
2357,85.3398819,0.817189991,30.59017181
2358,16.4237175,0.735922456,25.64682007
2359,92.67016602,13.34738255,9.644823074
2360,13.84242916,3.68828845,3.123261929
2361,15.30613804,1.044079185,11.08468151
2362,41.18447876,30.44117165,49.82841873
2363,28.1547184,7.575397491,105.5366287
2364,24.24318314,3.330168962,66.59600067
2365,10.59951973,4.034820557,19.17520332
2366,34.56035614,3.439700127,12.8138361
2367,6.108373642,3.890692472,14.7837677
2368,11.07574272,0.631174386,15.97015476
2369,20.56736374,0.388828188,72.76877594
2370,8.623958588,1.192921162,94.05638123
2371,15.44776058,3.84907937,64.78430939
2372,23.35205078,18.43647766,2.676708221
2373,17.42875481,2.689650059,5.674948215
2374,12.67547226,0.746825218,52.29502487
2375,43.56829834,30.3431015,77.79624176
2376,14.12149048,1.096257329,40.09363174
2377,78.52549744,3.573251963,36.74271774
2378,16.85329819,3.70874691,34.95762253
2379,7.927146912,0.797127843,40.25170135
2380,79.11160278,1.060410142,41.46245193
2381,69.0885849,0.696611285,39.08909225
2382,13.7431488,5.317939758,9.629156113
2383,40.48055267,4.744443417,16.20343399
2384,96.92935181,2.545350313,13.5845108
2385,59.6012001,11.80469894,5.479372025
2386,21.37578011,3.569354296,11.60705566
2387,48.61639404,0.905758739,27.85703468
2388,29.03232193,34.54343414,24.79062843
2389,62.92216492,2.885893345,34.59351349
2390,31.4744339,12.94234657,61.91453552
2391,17.06602097,26.39713478,32.45198059
2392,23.47368813,3.113384247,45.47919464
2393,73.06204224,16.5019722,16.92069435
2394,19.84717941,8.167953491,16.97570229
2395,35.83743668,2.870494604,22.69823647
2396,22.89328384,2.275204182,55.95095825
2397,19.23435783,1.786271811,6.526704311
2398,19.08918381,2.712943316,7.744950294
2399,21.47210884,21.34412384,11.76887321
2400,67.38037872,0.384895921,32.46966171
2401,7.467483521,49.73425674,25.34847069
2402,9.811705589,14.26247311,15.76238251
2403,13.96170044,76.04563141,16.32834053
2404,12.08850956,1.494522691,30.31722641
2405,23.88359833,1.075443029,67.76821136
2406,64.98609924,3.391608477,11.37539768
2407,2.951989174,2.820906639,6.024335861
2408,39.14356232,6.045386314,8.467693329
2409,10.39309788,23.67528725,24.15047264
2410,37.9960556,0.620012343,6.556466103
2411,19.42461014,1.034159899,11.63354111
2412,67.18035126,3.659317493,11.05624962
2413,20.80413437,1.129760027,8.877616882
2414,85.06440735,3.921532869,32.49505615
2415,21.57733154,2.970323324,11.37895584
2416,38.200634,2.118869781,4.364144325
2417,14.79978561,14.43926239,4.461590767
2418,53.22336578,0.908663154,15.16609192
2419,33.3338089,3.698572874,1.287854195
2420,30.36317253,4.60246563,7.764069557
2421,14.7791872,24.7188015,9.288297653
2422,6.606715202,3.121541739,11.11501312
2423,17.41454887,8.977541924,5.284350872
2424,43.40693665,46.10541534,7.141378403
2425,22.10296822,1.495939136,26.2627449
2426,26.13900757,4.091417313,18.90468216
2427,11.38943577,0.987724185,41.65536499
2428,7.789464951,1.528326988,5.532837391
2429,23.56742477,2.593675613,9.128069878
2430,6.236120224,2.766928911,9.269597054
2431,43.00958252,0.438487053,8.886364937
2432,40.21508789,4.432855129,11.17671299
2433,22.918293,16.2750721,44.69837952
2434,21.91119957,0.460820377,32.68948364
2435,5.594951153,0.87977165,6.106024265
2436,18.3907299,11.85467815,8.191242218
2437,50.46445465,3.458325863,8.24505806
2438,67.97927094,4.296061516,34.23014069
2439,10.91303921,0.676084936,13.24868774
2440,18.35074425,0.682225525,21.8156395
2441,16.87782478,10.29783058,8.993868828
2442,46.29964447,0.464732915,9.26345253
2443,6.248334885,3.535965681,13.41708374
2444,37.15853882,14.2386837,15.24548149
2445,11.81703663,4.451835632,22.26660156
2446,27.20483398,10.02149487,10.45343018
2447,11.9532156,6.479300022,8.482507706
2448,7.579333305,3.841915846,8.845901489
2449,21.97935104,0.610112548,21.32239914
2450,12.98847961,10.62752819,44.99588013
2451,6.494441032,1.57622242,22.01278687
2452,19.57125473,32.85814667,16.57862854
2453,27.61519241,5.299922943,8.785358429
2454,61.46066284,5.927351952,25.77900505
2455,14.03116798,14.58013058,26.17028236
2456,30.51758194,4.208732605,11.90266418
2457,29.34971619,1.652828336,5.077201843
2458,5.817250729,3.225476742,17.09680367
2459,9.687334061,5.188903332,23.48398972
2460,35.2907486,13.99392509,10.74591446
2461,26.77340508,15.59812546,14.06478024
2462,17.48390198,5.267238617,41.83353424
2463,102.5504608,0.394252211,41.64227676
2464,10.72872734,52.59979248,21.86440277
2465,10.91611195,0.878207862,24.57301903
2466,26.81198502,0.487805158,18.15263557
2467,28.51023102,4.555857182,7.986233711
2468,47.3730011,15.50896835,1.816378832
2469,21.46130371,1.007412791,48.32979965
2470,24.86868286,0.632974505,15.13251305
2471,32.85017014,0.727734506,17.26796722
2472,12.81048489,75.4845047,10.9708662
2473,15.39970016,24.84494019,12.03063965
2474,66.5756073,8.500557899,35.85245514
2475,12.30673218,33.70679474,7.521862984
2476,25.97866821,1.216927886,28.3849144
2477,34.63058853,1.276732802,58.10001373
2478,8.97789669,22.9916935,45.02039337
2479,5.940867901,6.051668167,13.44079208
2480,17.22234344,12.98698807,22.80752945
2481,55.1675415,3.554407835,7.767973423
2482,9.169913292,1.309566617,5.163666725
2483,39.75335312,5.049852848,10.92730522
2484,21.07740593,1.336984873,4.852087021
2485,8.49719429,43.04199219,3.147820711
2486,6.036382675,1.817263007,22.83214378
2487,27.70517349,5.175195217,13.19532871
2488,61.41462708,2.217359066,5.54692173
2489,25.5961113,15.94887352,34.94599152
2490,31.59662628,7.814443588,13.2380209
2491,12.77944565,22.36144638,8.905369759
2492,56.31625748,8.622609138,18.37813759
2493,23.62815475,12.93210411,17.25102425
2494,18.29998779,5.618942738,3.655125141
2495,14.38776779,7.937343121,9.367041588
2496,47.49954987,6.199642658,55.16688919
2497,20.27806854,1.184633493,17.94235992
2498,51.48275375,54.77815628,1.112594604
2499,10.42266846,125.1740723,5.863121986
2500,22.28393173,5.921996117,7.402498245
2501,57.52207184,3.66229558,2.942492247
2502,103.6293945,0.511287987,4.139911652
2503,8.912464142,5.403054237,7.40343523
2504,17.18895721,0.525669932,3.397875786
2505,11.01193905,2.108785152,10.07355881
2506,53.59536362,3.115766525,3.905910969
2507,12.88280678,1.685657263,14.04428005
2508,17.19153023,0.538780332,4.06270647
2509,8.908496857,2.441141129,6.381782532
2510,20.68971062,1.15674758,6.865009308
2511,55.44500351,3.053161621,2.987211704
2512,26.91044426,4.32164526,2.470782995
2513,21.67305756,2.943790913,29.08806038
2514,18.13147354,3.107964754,4.651208401
2515,66.326828,3.628490448,7.416780949
2516,14.34886456,3.468487263,5.363222599
2517,11.43056488,6.550624371,34.79688263
2518,57.05574799,20.38344955,5.635583878
2519,23.86725616,1.629353166,4.070845604
2520,20.77534103,2.981555462,10.51179314
2521,6.479198456,2.415783882,6.353305817
2522,29.37272263,1.007266164,79.75435638
2523,8.098369598,0.354233086,2.107695818
2524,11.93893433,51.69748306,10.32657909
2525,48.60495377,6.330163479,6.542321205
2526,15.66129017,20.59362793,3.672693253
2527,15.90176392,1.684458971,1.860914588
2528,25.39246368,3.689382315,4.20185709
2529,29.49084854,17.88188171,2.906396866
2530,26.98049164,36.08211517,32.94123459
2531,18.27100372,11.314188,12.91946411
2532,30.64902878,44.30475998,2.893776417
2533,6.789149284,34.47430038,9.724518776
2534,27.45705795,1.956523776,5.19307518
2535,25.91090393,7.471518993,9.338674545
2536,9.240287781,3.177523613,2.60630846
2537,21.64188766,51.43592834,4.202047348
2538,7.114318371,2.066058874,52.71411133
2539,42.798172,2.95405817,6.039700508
2540,48.34044266,6.45293045,6.313343048
2541,19.26033592,9.013540268,3.999364376
2542,18.39355659,1.758160949,6.945197105
2543,51.39743423,46.6917572,8.196642876
2544,9.383958817,13.53427124,3.084484339
2545,3.115825891,1.092573166,24.60582352
2546,24.50458145,15.96134186,6.068464756
2547,24.33821678,0.712936997,44.99166489
2548,26.18153,2.091286421,3.089590549
2549,19.53404045,1.915157318,2.716687202
2550,22.46506691,1.576907516,5.474972725
2551,44.58142471,0.726553798,12.21412182
2552,21.6672821,4.539824963,4.704707146
2553,9.083120346,0.834539175,21.29604721
2554,21.55626297,9.922431946,10.51807117
2555,10.76621723,5.179408073,4.624851704
2556,29.58545876,4.222602367,24.7473011
2557,11.78896332,1.358500123,7.580159664
2558,57.54792786,0.540292919,1.375481367
2559,36.05807114,2.693043709,50.55531311
2560,50.01589584,12.65299606,5.882411957
2561,29.9357605,1.031993747,21.00016212
2562,34.31680679,5.984699726,2.637354136
2563,20.44363403,3.277311087,9.350217819
2564,18.69406319,1.509034634,70.43117523
2565,67.77755737,12.41574478,2.864995241
2566,32.98976898,1.537765503,17.50820923
2567,17.45523643,1.040124655,3.518094301
2568,28.52798462,3.071740627,18.72862244
2569,15.91369915,9.766526222,4.899364471
2570,26.48701096,0.686376035,13.91462231
2571,24.33276367,3.275382996,5.117948055
2572,41.86377335,1.356476068,11.8849411
2573,14.43900585,1.359520316,5.349752426
2574,20.74601936,19.44436836,10.27643013
2575,27.35916519,2.469647884,10.96923923
2576,4.974654198,3.449622154,3.985519648
2577,15.25799656,1.182213187,22.28051758
2578,45.07611084,3.640553236,15.9686451
2579,13.66911221,0.830980539,1.517147064
2580,15.55918503,11.02292347,16.44321442
2581,24.48522949,26.56649017,8.466743469
2582,24.62040138,20.95311546,2.194916725
2583,8.760783195,0.541098475,4.294716358
2584,89.78387451,5.387535572,12.00186729
2585,13.69384766,50.52560806,52.68631744
2586,14.87930679,0.575865149,4.897748947
2587,14.5254612,1.68356967,38.32464218
2588,9.179323196,0.399917156,3.191020489
2589,122.5845108,6.261165142,34.03910065
2590,11.16402435,1.228460431,18.24081612
2591,8.406876564,1.44053793,6.617406368
2592,21.09303474,19.56728172,9.375132561
2593,15.59052086,8.311483383,41.19415665
2594,54.32815552,8.073531151,6.454340458
2595,38.04360962,41.3796196,39.63118362
2596,31.30827904,0.832377493,14.72520351
2597,52.04795837,1.106110811,38.40402222
2598,44.04185486,32.40597534,47.99491501
2599,22.05900574,7.941403866,11.63820362
2600,7.650076866,16.53181076,6.113885403
2601,43.51559067,27.88009071,2.909560919
2602,27.96500778,1.815187931,6.357553482
2603,53.12080002,7.152208805,7.790160656
2604,11.64684772,4.541922569,9.959432602
2605,25.20439148,31.69017029,13.06409645
2606,23.86763382,3.126699448,5.691246033
2607,9.413562775,0.797955334,19.65641785
2608,7.906871319,0.98260808,14.59638786
2609,15.11020756,0.42291528,4.774298668
2610,39.4032135,1.121403337,6.023752213
2611,76.31404114,9.128160477,16.40919113
2612,26.69094086,3.834426641,33.30992889
2613,12.26150799,3.671503544,20.65709686
2614,25.93328094,2.314935684,33.99961472
2615,15.0654192,35.01140594,7.570830345
2616,14.40777493,1.034576535,7.74259758
2617,86.54112244,1.09092319,10.66537857
2618,68.08133698,5.080368996,17.41620064
2619,3.163151026,2.868895054,17.32448578
2620,23.47761536,3.870516777,26.17023849
2621,26.42937469,48.31359482,40.57638168
2622,8.063048363,23.17796707,4.888496876
2623,15.11685944,0.856012106,5.520341396
2624,10.3683157,4.004760742,19.56562996
2625,30.96395493,2.575864553,3.266444683
2626,9.000455856,59.24825287,9.815386772
2627,17.09528732,3.152339458,8.75143528
2628,10.01135349,3.168563128,4.185451984
2629,3.627239466,22.49774742,5.260238647
2630,12.94765186,13.34723568,16.33685684
2631,32.29462433,4.612653732,33.23822021
2632,24.89154625,1.031533241,11.23231506
2633,13.70145798,33.31088638,7.958362579
2634,10.89521217,0.934686005,10.30022049
2635,27.48002243,8.384545326,58.74044418
2636,13.47741508,7.50814724,5.478666306
2637,39.20013809,0.558716774,6.531133652
2638,43.6015625,0.916657031,23.83402634
2639,23.50094604,0.754654169,10.97863674
2640,46.14039612,0.237317771,13.63021278
2641,7.782531738,0.634556413,3.523837328
2642,38.59588623,29.81669998,10.38678265
2643,32.97253799,1.892525434,5.654371262
2644,33.37145996,5.355668545,3.670963764
2645,3.363670349,25.72732735,8.35167408
2646,9.949837685,20.97741127,12.08546162
2647,16.73483658,4.359849453,6.94107008
2648,18.53260994,0.518420041,7.95391655
2649,39.8109436,1.660908222,2.221455812
2650,38.34120178,2.934486866,33.83695221
2651,7.191112518,4.869654179,5.010427475
2652,6.546069622,7.002349377,6.520574093
2653,28.02984047,5.139939785,42.1713562
2654,29.70280266,32.83859253,4.594472408
2655,9.23637867,0.556972921,2.723551273
2656,50.88153076,0.542671263,6.972837448
2657,45.55478287,1.40899694,8.906208992
2658,9.042478561,3.255930662,36.53735352
2659,16.56260872,5.207149982,49.51100159
2660,8.460803986,12.27813721,20.18973351
2661,38.53511429,1.987934113,22.0759201
2662,27.1586647,0.762774169,21.54238892
2663,59.08298492,2.566476583,6.842123032
2664,7.595283508,5.707594872,6.115134239
2665,16.51274109,2.920223951,29.64238358
2666,7.361446381,3.930336952,16.33382034
2667,30.02323532,4.091477871,6.978890419
2668,15.63284016,1.068836927,10.90499592
2669,18.17263412,69.33718109,6.481261253
2670,44.54203415,3.086215973,4.59334898
2671,16.01074791,20.0983448,7.112782955
2672,37.03186798,5.061189175,3.377496243
2673,62.24373627,3.893313885,52.05457306
2674,41.86843109,2.845201969,13.01700592
2675,35.22958374,1.493565917,30.86670876
2676,15.18345261,3.244233608,3.967375517
2677,64.818573,1.215120912,3.099181175
2678,8.136213303,6.066179752,11.06786823
2679,21.4621048,24.76416206,13.02705574
2680,7.641669273,12.50533295,10.20001698
2681,31.65097237,10.60368061,16.06136703
2682,26.577631,6.585086823,4.810814857
2683,10.04924679,2.252080917,8.467748642
2684,8.063488007,0.228619814,1.53816402
2685,15.06759453,18.84201431,5.399207115
2686,66.59406281,21.56239891,6.125741482
2687,74.78156281,11.46292591,2.909803629
2688,4.594796181,0.615811348,24.12767601
2689,41.12432861,5.474222183,8.508535385
2690,60.66182709,0.725451171,14.47356987
2691,29.75102425,3.795273781,3.165486097
2692,36.09544754,0.383558959,76.04163361
2693,8.490707397,1.649190307,4.268105984
2694,1.900248766,12.01492691,5.327162743
2695,12.30173874,1.74345839,3.311984539
2696,16.42486,0.908901453,6.54624939
2697,14.82194996,5.653983116,5.22342205
2698,30.42938805,1.703358769,1.810101271
2699,41.06016541,1.792807817,9.15084362
2700,71.25070953,8.185338974,49.31140518
2701,49.49494934,1.778009653,10.17546654
2702,29.28176308,1.528122783,19.04569244
2703,49.09621811,4.715641975,83.20896912
2704,40.83742142,6.505685806,21.56218719
2705,50.11936569,2.647845984,17.22761345
2706,2.879234314,0.30605647,4.552698135
2707,43.27513123,2.443175316,3.409652948
2708,12.9331007,11.49929047,12.00597668
2709,30.81279182,9.465958595,24.48765755
2710,9.592723846,2.07122159,35.56111526
2711,77.07731628,16.12606812,30.93022919
2712,41.13088989,2.255935192,12.37578201
2713,73.81182098,3.072033882,18.6471653
2714,13.70927143,0.398799032,8.717085838
2715,29.62612152,9.10216713,3.917446136
2716,3.11470437,4.599021912,7.983498096
2717,12.62956238,1.456066251,63.97068024
2718,54.5026474,0.864211082,44.27852249
2719,4.033671379,49.42899323,18.62035751
2720,21.11571503,3.090044737,18.93767738
